,size,color,shape,target,concept
6100,0,0,2,1,0
6101,1,0,2,0,0
6102,0,0,0,1,0
6103,2,1,2,0,0
6104,0,0,1,1,0
6105,2,1,0,0,0
6106,0,0,2,1,0
6107,2,2,2,0,0
6108,0,0,2,1,0
6109,0,2,1,0,0
6110,0,0,0,1,0
6111,0,1,2,0,0
6112,0,0,0,1,0
6113,2,0,1,0,0
6114,0,0,1,1,0
6115,1,1,1,0,0
6116,0,0,1,1,0
6117,0,2,1,0,0
6118,0,0,2,1,0
6119,1,1,0,0,0
6120,0,0,2,1,0
6121,0,1,2,0,0
6122,0,0,1,1,0
6123,2,1,2,0,0
6124,0,0,0,1,0
6125,2,0,1,0,0
6126,0,0,0,1,0
6127,2,0,0,0,0
6128,0,0,2,1,0
6129,1,1,2,0,0
6130,0,0,2,1,0
6131,0,1,2,0,0
6132,0,0,2,1,0
6133,0,2,1,0,0
6134,0,0,2,1,0
6135,2,1,1,0,0
6136,0,0,2,1,0
6137,0,2,0,0,0
6138,0,0,0,1,0
6139,1,0,1,0,0
6140,0,0,2,1,0
6141,2,0,1,0,0
6142,0,0,1,1,0
6143,0,1,0,0,0
6144,0,0,1,1,0
6145,1,0,2,0,0
6146,0,0,0,1,0
6147,2,2,2,0,0
6148,0,0,1,1,0
6149,1,0,1,0,0
6150,0,0,2,1,0
6151,2,0,1,0,0
6152,0,0,1,1,0
6153,2,0,2,0,0
6154,0,0,1,1,0
6155,1,0,2,0,0
6156,0,0,0,1,0
6157,0,1,2,0,0
6158,0,0,0,1,0
6159,1,0,2,0,0
6160,0,0,1,1,0
6161,0,2,1,0,0
6162,0,0,0,1,0
6163,2,0,0,0,0
6164,0,0,1,1,0
6165,0,1,0,0,0
6166,0,0,1,1,0
6167,1,1,0,0,0
6168,0,0,2,1,0
6169,2,1,2,0,0
6170,0,0,1,1,0
6171,2,1,1,0,0
6172,0,0,1,1,0
6173,0,2,1,0,0
6174,0,0,1,1,0
6175,2,2,0,0,0
6176,0,0,0,1,0
6177,1,2,0,0,0
6178,0,0,1,1,0
6179,1,2,1,0,0
6180,0,0,0,1,0
6181,1,0,1,0,0
6182,0,0,1,1,0
6183,1,2,1,0,0
6184,0,0,0,1,0
6185,1,0,1,0,0
6186,0,0,2,1,0
6187,2,1,0,0,0
6188,0,0,1,1,0
6189,1,0,2,0,0
6190,0,0,0,1,0
6191,1,0,0,0,0
6192,0,0,1,1,0
6193,1,0,1,0,0
6194,0,0,0,1,0
6195,2,1,2,0,0
6196,0,0,1,1,0
6197,2,0,0,0,0
6198,0,0,2,1,0
6199,1,0,0,0,0
6200,0,0,0,1,0
6201,0,1,0,0,0
6202,0,0,0,1,0
6203,2,1,1,0,0
6204,0,0,1,1,0
6205,2,2,0,0,0
6206,0,0,1,1,0
6207,1,0,0,0,0
6208,0,0,1,1,0
6209,1,2,2,0,0
6210,0,0,2,1,0
6211,1,1,1,0,0
6212,0,0,0,1,0
6213,1,2,1,0,0
6214,0,0,0,1,0
6215,0,2,0,0,0
6216,0,0,0,1,0
6217,2,1,2,0,0
6218,0,0,1,1,0
6219,1,1,0,0,0
6220,0,0,1,1,0
6221,2,2,1,0,0
6222,0,0,0,1,0
6223,1,2,0,0,0
6224,0,0,0,1,0
6225,2,0,2,0,0
6226,0,0,1,1,0
6227,0,1,2,0,0
6228,0,0,2,1,0
6229,2,2,0,0,0
6230,0,0,0,1,0
6231,2,1,1,0,0
6232,0,0,2,1,0
6233,2,2,2,0,0
6234,0,0,0,1,0
6235,2,2,1,0,0
6236,0,0,1,1,0
6237,2,0,2,0,0
6238,0,0,0,1,0
6239,1,0,0,0,0
6240,0,0,2,1,0
6241,2,2,1,0,0
6242,0,0,2,1,0
6243,1,2,1,0,0
6244,0,0,1,1,0
6245,2,2,0,0,0
6246,0,0,2,1,0
6247,0,2,0,0,0
6248,0,0,1,1,0
6249,0,2,2,0,0
6250,0,0,0,1,0
6251,1,0,0,0,0
6252,0,0,2,1,0
6253,1,2,0,0,0
6254,0,0,1,1,0
6255,1,0,2,0,0
6256,0,0,2,1,0
6257,2,2,0,0,0
6258,0,0,2,1,0
6259,0,1,2,0,0
6260,0,0,1,1,0
6261,2,1,2,0,0
6262,0,0,2,1,0
6263,0,1,2,0,0
6264,0,0,2,1,0
6265,2,0,2,0,0
6266,0,0,2,1,0
6267,0,2,0,0,0
6268,0,0,1,1,0
6269,0,1,2,0,0
6270,0,0,1,1,0
6271,2,2,0,0,0
6272,0,0,0,1,0
6273,2,1,0,0,0
6274,0,0,1,1,0
6275,1,1,2,0,0
6276,0,0,0,1,0
6277,0,1,1,0,0
6278,0,0,2,1,0
6279,0,2,0,0,0
6280,0,0,0,1,0
6281,2,1,1,0,0
6282,0,0,2,1,0
6283,1,2,0,0,0
6284,0,0,1,1,0
6285,2,2,1,0,0
6286,0,0,0,1,0
6287,1,1,1,0,0
6288,0,0,1,1,0
6289,1,2,1,0,0
6290,0,0,2,1,0
6291,2,0,1,0,0
6292,0,0,0,1,0
6293,1,2,2,0,0
6294,0,0,2,1,0
6295,2,2,0,0,0
6296,0,0,2,1,0
6297,2,1,0,0,0
6298,0,0,2,1,0
6299,1,0,1,0,0
6300,0,0,0,1,0
6301,1,1,1,0,0
6302,0,0,1,1,0
6303,2,0,2,0,0
6304,0,0,1,1,0
6305,1,1,0,0,0
6306,0,0,1,1,0
6307,1,2,0,0,0
6308,0,0,1,1,0
6309,1,0,1,0,0
6310,0,0,1,1,0
6311,1,0,2,0,0
6312,0,0,1,1,0
6313,2,2,0,0,0
6314,0,0,2,1,0
6315,2,1,1,0,0
6316,0,0,1,1,0
6317,1,0,0,0,0
6318,0,0,1,1,0
6319,2,1,1,0,0
6320,0,0,1,1,0
6321,2,2,0,0,0
6322,0,0,0,1,0
6323,0,2,1,0,0
6324,0,0,0,1,0
6325,1,1,0,0,0
6326,0,0,0,1,0
6327,2,0,0,0,0
6328,0,0,1,1,0
6329,2,2,2,0,0
6330,0,0,2,1,0
6331,0,1,2,0,0
6332,0,0,0,1,0
6333,2,2,2,0,0
6334,0,0,0,1,0
6335,2,1,2,0,0
6336,0,0,2,1,0
6337,0,1,1,0,0
6338,0,0,1,1,0
6339,1,0,2,0,0
6340,0,0,2,1,0
6341,2,0,1,0,0
6342,0,0,0,1,0
6343,1,0,1,0,0
6344,0,0,1,1,0
6345,2,0,1,0,0
6346,0,0,1,1,0
6347,0,2,2,0,0
6348,0,0,2,1,0
6349,0,2,1,0,0
6350,0,0,2,1,0
6351,1,0,1,0,0
6352,0,0,0,1,0
6353,0,1,2,0,0
6354,0,0,2,1,0
6355,0,1,0,0,0
6356,0,0,1,1,0
6357,1,1,1,0,0
6358,0,0,1,1,0
6359,1,1,0,0,0
6360,0,0,2,1,0
6361,2,0,0,0,0
6362,0,0,2,1,0
6363,2,2,2,0,0
6364,0,0,0,1,0
6365,2,2,0,0,0
6366,0,0,0,1,0
6367,0,1,2,0,0
6368,0,0,1,1,0
6369,1,0,2,0,0
6370,0,0,2,1,0
6371,0,1,1,0,0
6372,0,0,1,1,0
6373,2,1,0,0,0
6374,0,0,0,1,0
6375,2,0,1,0,0
6376,0,0,1,1,0
6377,2,1,1,0,0
6378,0,0,2,1,0
6379,2,0,2,0,0
6380,0,0,1,1,0
6381,0,2,1,0,0
6382,0,0,2,1,0
6383,0,2,0,0,0
6384,0,0,1,1,0
6385,2,1,1,0,0
6386,0,0,0,1,0
6387,0,1,2,0,0
6388,0,0,0,1,0
6389,1,0,2,0,0
6390,0,0,1,1,0
6391,2,2,0,0,0
6392,0,0,0,1,0
6393,1,2,2,0,0
6394,0,0,1,1,0
6395,2,0,0,0,0
6396,0,0,2,1,0
6397,1,0,2,0,0
6398,0,0,0,1,0
6399,2,1,1,0,0
6400,0,0,1,1,0
6401,2,1,1,0,0
6402,0,0,2,1,0
6403,2,0,0,0,0
6404,0,0,2,1,0
6405,2,0,0,0,0
6406,0,0,2,1,0
6407,1,0,2,0,0
6408,0,0,1,1,0
6409,2,2,2,0,0
6410,0,0,0,1,0
6411,0,1,1,0,0
6412,0,0,1,1,0
6413,2,1,2,0,0
6414,0,0,0,1,0
6415,0,2,2,0,0
6416,0,0,1,1,0
6417,2,2,2,0,0
6418,0,0,1,1,0
6419,0,1,0,0,0
6420,0,0,2,1,0
6421,0,2,0,0,0
6422,0,0,2,1,0
6423,2,2,2,0,0
6424,0,0,1,1,0
6425,2,1,1,0,0
6426,0,0,0,1,0
6427,1,0,2,0,0
6428,0,0,1,1,0
6429,1,1,2,0,0
6430,0,0,0,1,0
6431,0,2,0,0,0
6432,0,0,2,1,0
6433,2,1,0,0,0
6434,0,0,0,1,0
6435,1,1,2,0,0
6436,0,0,1,1,0
6437,2,2,0,0,0
6438,0,0,1,1,0
6439,0,2,0,0,0
6440,0,0,1,1,0
6441,0,1,1,0,0
6442,0,0,0,1,0
6443,2,0,0,0,0
6444,0,0,0,1,0
6445,0,1,2,0,0
6446,0,0,0,1,0
6447,2,2,2,0,0
6448,0,0,1,1,0
6449,2,2,2,0,0
6450,0,0,1,1,0
6451,0,1,1,0,0
6452,0,0,1,1,0
6453,2,2,0,0,0
6454,0,0,1,1,0
6455,1,0,2,0,0
6456,0,0,0,1,0
6457,1,0,0,0,0
6458,0,0,2,1,0
6459,2,2,1,0,0
6460,0,0,1,1,0
6461,1,0,0,0,0
6462,0,0,0,1,0
6463,1,1,1,0,0
6464,0,0,1,1,0
6465,1,1,1,0,0
6466,0,0,2,1,0
6467,2,2,0,0,0
6468,0,0,1,1,0
6469,2,2,1,0,0
6470,0,0,1,1,0
6471,2,2,2,0,0
6472,0,0,2,1,0
6473,2,0,0,0,0
6474,0,0,1,1,0
6475,1,0,1,0,0
6476,0,0,1,1,0
6477,0,1,0,0,0
6478,0,0,1,1,0
6479,2,0,2,0,0
6480,0,0,2,1,0
6481,1,1,2,0,0
6482,0,0,1,1,0
6483,0,1,1,0,0
6484,0,0,0,1,0
6485,1,1,0,0,0
6486,0,0,0,1,0
6487,2,2,2,0,0
6488,0,0,2,1,0
6489,0,2,2,0,0
6490,0,0,1,1,0
6491,2,1,1,0,0
6492,0,0,2,1,0
6493,1,1,1,0,0
6494,0,0,0,1,0
6495,0,2,1,0,0
6496,0,0,0,1,0
6497,1,1,1,0,0
6498,0,0,1,1,0
6499,1,1,2,0,0
6500,0,0,1,1,0
6501,0,2,1,0,0
6502,0,0,2,1,0
6503,2,1,2,0,0
6504,0,0,0,1,0
6505,1,2,2,0,0
6506,0,0,1,1,0
6507,0,2,0,0,0
6508,0,0,1,1,0
6509,1,0,2,0,0
6510,0,0,2,1,0
6511,2,0,1,0,0
6512,0,0,2,1,0
6513,0,1,0,0,0
6514,0,0,2,1,0
6515,0,1,2,0,0
6516,0,0,2,1,0
6517,2,2,2,0,0
6518,0,0,1,1,0
6519,2,1,2,0,0
6520,0,0,2,1,0
6521,2,2,1,0,0
6522,0,0,2,1,0
6523,0,2,0,0,0
6524,0,0,0,1,0
6525,1,0,0,0,0
6526,0,0,2,1,0
6527,1,1,1,0,0
6528,0,0,0,1,0
6529,2,0,0,0,0
6530,0,0,2,1,0
6531,0,1,0,0,0
6532,0,0,0,1,0
6533,0,2,0,0,0
6534,0,0,1,1,0
6535,2,2,2,0,0
6536,0,0,2,1,0
6537,1,1,1,0,0
6538,0,0,2,1,0
6539,1,1,2,0,0
6540,0,0,1,1,0
6541,1,1,0,0,0
6542,0,0,2,1,0
6543,2,0,0,0,0
6544,0,0,0,1,0
6545,2,2,1,0,0
6546,0,0,1,1,0
6547,2,2,0,0,0
6548,0,0,0,1,0
6549,1,0,1,0,0
6550,0,0,2,1,0
6551,0,2,2,0,0
6552,0,0,0,1,0
6553,1,2,0,0,0
6554,0,0,2,1,0
6555,2,2,2,0,0
6556,0,0,1,1,0
6557,2,1,1,0,0
6558,0,0,0,1,0
6559,2,2,1,0,0
6560,0,0,1,1,0
6561,1,0,0,0,0
6562,0,0,0,1,0
6563,1,0,1,0,0
6564,0,0,1,1,0
6565,2,0,1,0,0
6566,0,0,2,1,0
6567,1,2,1,0,0
6568,0,0,0,1,0
6569,1,2,0,0,0
6570,0,0,0,1,0
6571,1,1,0,0,0
6572,0,0,1,1,0
6573,1,1,1,0,0
6574,0,0,2,1,0
6575,0,2,1,0,0
6576,0,0,1,1,0
6577,0,1,2,0,0
6578,0,0,1,1,0
6579,2,1,1,0,0
6580,0,0,0,1,0
6581,0,2,0,0,0
6582,0,0,0,1,0
6583,2,0,2,0,0
6584,0,0,0,1,0
6585,2,0,2,0,0
6586,0,0,1,1,0
6587,2,0,0,0,0
6588,0,0,0,1,0
6589,2,1,1,0,0
6590,0,0,1,1,0
6591,2,2,2,0,0
6592,0,0,1,1,0
6593,1,1,1,0,0
6594,0,0,0,1,0
6595,0,2,1,0,0
6596,0,0,2,1,0
6597,0,1,2,0,0
6598,0,0,2,1,0
6599,2,0,1,0,0
6600,0,0,0,1,0
6601,0,1,2,0,0
6602,0,0,0,1,0
6603,1,2,1,0,0
6604,0,0,1,1,0
6605,2,0,1,0,0
6606,0,0,0,1,0
6607,0,1,0,0,0
6608,0,0,2,1,0
6609,2,0,2,0,0
6610,0,0,0,1,0
6611,1,1,0,0,0
6612,0,0,0,1,0
6613,1,2,1,0,0
6614,0,0,1,1,0
6615,1,0,1,0,0
6616,0,0,0,1,0
6617,0,1,1,0,0
6618,0,0,0,1,0
6619,2,2,2,0,0
6620,0,0,1,1,0
6621,1,1,0,0,0
6622,0,0,0,1,0
6623,0,1,2,0,0
6624,0,0,2,1,0
6625,0,2,0,0,0
6626,0,0,0,1,0
6627,1,2,0,0,0
6628,0,0,1,1,0
6629,0,1,1,0,0
6630,0,0,2,1,0
6631,1,2,2,0,0
6632,0,0,2,1,0
6633,0,2,2,0,0
6634,0,0,2,1,0
6635,2,0,2,0,0
6636,0,0,2,1,0
6637,0,1,1,0,0
6638,0,0,1,1,0
6639,1,2,1,0,0
6640,0,0,1,1,0
6641,2,0,1,0,0
6642,0,0,1,1,0
6643,0,2,1,0,0
6644,0,0,1,1,0
6645,0,2,0,0,0
6646,0,0,2,1,0
6647,0,1,1,0,0
6648,0,0,2,1,0
6649,1,2,1,0,0
6650,0,0,2,1,0
6651,2,2,0,0,0
6652,0,0,1,1,0
6653,2,0,2,0,0
6654,0,0,1,1,0
6655,2,2,0,0,0
6656,0,0,2,1,0
6657,2,1,2,0,0
6658,0,0,0,1,0
6659,1,1,2,0,0
6660,0,0,1,1,0
6661,1,2,1,0,0
6662,0,0,2,1,0
6663,1,0,0,0,0
6664,0,0,1,1,0
6665,2,2,1,0,0
6666,0,0,1,1,0
6667,2,1,0,0,0
6668,0,0,0,1,0
6669,2,2,2,0,0
6670,0,0,2,1,0
6671,2,2,1,0,0
6672,0,0,2,1,0
6673,2,2,1,0,0
6674,0,0,2,1,0
6675,1,0,0,0,0
6676,0,0,2,1,0
6677,2,2,2,0,0
6678,0,0,0,1,0
6679,1,2,2,0,0
6680,0,0,0,1,0
6681,2,1,1,0,0
6682,0,0,1,1,0
6683,0,1,1,0,0
6684,0,0,1,1,0
6685,1,1,1,0,0
6686,0,0,2,1,0
6687,0,2,2,0,0
6688,0,0,1,1,0
6689,0,2,0,0,0
6690,0,0,1,1,0
6691,0,2,2,0,0
6692,0,0,0,1,0
6693,1,0,1,0,0
6694,0,0,2,1,0
6695,0,2,0,0,0
6696,0,0,2,1,0
6697,2,1,1,0,0
6698,0,0,0,1,0
6699,0,1,2,0,0
6700,0,0,2,1,0
6701,0,1,0,0,0
6702,0,0,2,1,0
6703,0,2,2,0,0
6704,0,0,2,1,0
6705,1,1,1,0,0
6706,0,0,2,1,0
6707,1,2,1,0,0
6708,0,0,1,1,0
6709,0,1,1,0,0
6710,0,0,0,1,0
6711,1,0,0,0,0
6712,0,0,1,1,0
6713,2,2,1,0,0
6714,0,0,2,1,0
6715,2,0,0,0,0
6716,0,0,0,1,0
6717,2,1,1,0,0
6718,0,0,1,1,0
6719,2,2,1,0,0
6720,0,0,1,1,0
6721,2,0,1,0,0
6722,0,0,1,1,0
6723,0,2,2,0,0
6724,0,0,0,1,0
6725,2,1,0,0,0
6726,0,0,2,1,0
6727,1,1,0,0,0
6728,0,0,1,1,0
6729,2,2,0,0,0
6730,0,0,2,1,0
6731,2,0,0,0,0
6732,0,0,2,1,0
6733,1,1,0,0,0
6734,0,0,1,1,0
6735,2,2,0,0,0
6736,0,0,0,1,0
6737,1,2,2,0,0
6738,0,0,0,1,0
6739,1,0,1,0,0
6740,0,0,2,1,0
6741,0,1,0,0,0
6742,0,0,0,1,0
6743,1,0,2,0,0
6744,0,0,0,1,0
6745,2,2,0,0,0
6746,0,0,0,1,0
6747,2,2,0,0,0
6748,0,0,1,1,0
6749,2,0,1,0,0
6750,0,0,2,1,0
6751,1,1,1,0,0
6752,0,0,1,1,0
6753,1,0,0,0,0
6754,0,0,1,1,0
6755,2,1,2,0,0
6756,0,0,2,1,0
6757,1,0,1,0,0
6758,0,0,1,1,0
6759,1,0,2,0,0
6760,0,0,2,1,0
6761,2,0,0,0,0
6762,0,0,0,1,0
6763,1,1,2,0,0
6764,0,0,2,1,0
6765,1,0,1,0,0
6766,0,0,2,1,0
6767,0,1,1,0,0
6768,0,0,1,1,0
6769,0,1,0,0,0
6770,0,0,1,1,0
6771,1,0,2,0,0
6772,0,0,0,1,0
6773,1,2,0,0,0
6774,0,0,2,1,0
6775,2,0,0,0,0
6776,0,0,2,1,0
6777,0,1,1,0,0
6778,0,0,0,1,0
6779,1,2,2,0,0
6780,0,0,0,1,0
6781,2,1,1,0,0
6782,0,0,0,1,0
6783,0,1,1,0,0
6784,0,0,2,1,0
6785,2,2,1,0,0
6786,0,0,1,1,0
6787,2,2,0,0,0
6788,0,0,0,1,0
6789,2,2,0,0,0
6790,0,0,0,1,0
6791,2,2,0,0,0
6792,0,0,0,1,0
6793,1,2,2,0,0
6794,0,0,1,1,0
6795,1,2,1,0,0
6796,0,0,0,1,0
6797,1,0,0,0,0
6798,0,0,2,1,0
6799,1,0,2,0,0
6800,0,0,1,1,0
6801,2,0,2,0,0
6802,0,0,2,1,0
6803,2,2,0,0,0
6804,0,0,1,1,0
6805,0,1,0,0,0
6806,0,0,0,1,0
6807,1,2,1,0,0
6808,0,0,0,1,0
6809,0,2,2,0,0
6810,0,0,1,1,0
6811,2,1,1,0,0
6812,0,0,0,1,0
6813,1,0,0,0,0
6814,0,0,1,1,0
6815,1,0,2,0,0
6816,0,0,2,1,0
6817,0,2,1,0,0
6818,0,0,2,1,0
6819,0,2,1,0,0
6820,0,0,1,1,0
6821,2,2,0,0,0
6822,0,0,0,1,0
6823,2,2,1,0,0
6824,0,0,1,1,0
6825,2,2,2,0,0
6826,0,0,0,1,0
6827,1,2,2,0,0
6828,0,0,1,1,0
6829,2,0,0,0,0
6830,0,0,0,1,0
6831,1,1,2,0,0
6832,0,0,2,1,0
6833,0,1,1,0,0
6834,0,0,1,1,0
6835,2,2,2,0,0
6836,0,0,1,1,0
6837,2,0,2,0,0
6838,0,0,1,1,0
6839,2,1,2,0,0
6840,0,0,0,1,0
6841,1,0,2,0,0
6842,0,0,1,1,0
6843,0,2,0,0,0
6844,0,0,1,1,0
6845,1,2,1,0,0
6846,0,0,1,1,0
6847,1,2,2,0,0
6848,0,0,1,1,0
6849,2,0,0,0,0
6850,0,0,1,1,0
6851,0,2,1,0,0
6852,0,0,2,1,0
6853,0,1,0,0,0
6854,0,0,2,1,0
6855,1,1,2,0,0
6856,0,0,0,1,0
6857,2,0,0,0,0
6858,0,0,0,1,0
6859,0,2,1,0,0
6860,0,0,1,1,0
6861,0,1,0,0,0
6862,0,0,0,1,0
6863,0,2,1,0,0
6864,0,0,1,1,0
6865,2,0,0,0,0
6866,0,0,1,1,0
6867,2,1,0,0,0
6868,0,0,2,1,0
6869,1,0,1,0,0
6870,0,0,1,1,0
6871,1,2,0,0,0
6872,0,0,1,1,0
6873,2,0,0,0,0
6874,0,0,2,1,0
6875,1,2,2,0,0
6876,0,0,2,1,0
6877,1,2,2,0,0
6878,0,0,2,1,0
6879,1,2,0,0,0
6880,0,0,1,1,0
6881,0,1,0,0,0
6882,0,0,2,1,0
6883,2,0,1,0,0
6884,0,0,1,1,0
6885,0,1,0,0,0
6886,0,0,1,1,0
6887,1,2,0,0,0
6888,0,0,1,1,0
6889,2,0,2,0,0
6890,0,0,2,1,0
6891,0,2,1,0,0
6892,0,0,2,1,0
6893,1,0,1,0,0
6894,0,0,2,1,0
6895,1,2,2,0,0
6896,0,0,2,1,0
6897,0,1,0,0,0
6898,0,0,1,1,0
6899,2,2,2,0,0
6900,0,0,1,1,0
6901,2,0,1,0,0
6902,0,0,2,1,0
6903,1,0,2,0,0
6904,0,0,0,1,0
6905,1,0,2,0,0
6906,0,0,1,1,0
6907,2,0,0,0,0
6908,0,0,0,1,0
6909,1,0,0,0,0
6910,0,0,0,1,0
6911,2,0,0,0,0
6912,0,0,1,1,0
6913,0,2,0,0,0
6914,0,0,0,1,0
6915,1,2,2,0,0
6916,0,0,2,1,0
6917,1,1,0,0,0
6918,0,0,2,1,0
6919,0,2,2,0,0
6920,0,0,1,1,0
6921,1,0,2,0,0
6922,0,0,2,1,0
6923,0,2,1,0,0
6924,0,0,2,1,0
6925,2,1,2,0,0
6926,0,0,2,1,0
6927,0,1,0,0,0
6928,0,0,0,1,0
6929,2,0,2,0,0
6930,0,0,0,1,0
6931,2,0,0,0,0
6932,0,0,1,1,0
6933,2,1,2,0,0
6934,0,0,0,1,0
6935,1,2,0,0,0
6936,0,0,1,1,0
6937,2,2,2,0,0
6938,0,0,1,1,0
6939,2,2,1,0,0
6940,0,0,0,1,0
6941,1,1,0,0,0
6942,0,0,1,1,0
6943,2,2,1,0,0
6944,0,0,1,1,0
6945,1,2,2,0,0
6946,0,0,2,1,0
6947,2,0,0,0,0
6948,0,0,0,1,0
6949,0,1,2,0,0
6950,0,0,0,1,0
6951,0,2,1,0,0
6952,0,0,2,1,0
6953,2,0,2,0,0
6954,0,0,0,1,0
6955,1,2,2,0,0
6956,0,0,0,1,0
6957,2,1,1,0,0
6958,0,0,0,1,0
6959,2,2,2,0,0
6960,0,0,0,1,0
6961,2,0,1,0,0
6962,0,0,2,1,0
6963,0,1,2,0,0
6964,0,0,2,1,0
6965,0,2,1,0,0
6966,0,0,1,1,0
6967,1,1,1,0,0
6968,0,0,0,1,0
6969,1,1,1,0,0
6970,0,0,0,1,0
6971,1,0,1,0,0
6972,0,0,0,1,0
6973,2,0,0,0,0
6974,0,0,0,1,0
6975,0,2,0,0,0
6976,0,0,0,1,0
6977,1,2,0,0,0
6978,0,0,0,1,0
6979,0,1,2,0,0
6980,0,0,2,1,0
6981,2,0,1,0,0
6982,0,0,2,1,0
6983,2,1,0,0,0
6984,0,0,1,1,0
6985,0,1,2,0,0
6986,0,0,2,1,0
6987,0,2,2,0,0
6988,0,0,1,1,0
6989,1,2,1,0,0
6990,0,0,0,1,0
6991,0,1,1,0,0
6992,0,0,2,1,0
6993,2,0,0,0,0
6994,0,0,2,1,0
6995,2,2,0,0,0
6996,0,0,2,1,0
6997,1,0,0,0,0
6998,0,0,1,1,0
6999,1,1,2,0,0
7000,0,0,2,1,0
7001,0,1,0,0,0
7002,0,0,1,1,0
7003,0,1,0,0,0
7004,0,0,1,1,0
7005,2,1,2,0,0
7006,0,0,2,1,0
7007,2,2,2,0,0
7008,0,0,0,1,0
7009,2,1,0,0,0
7010,0,0,2,1,0
7011,1,1,1,0,0
7012,0,0,0,1,0
7013,1,0,0,0,0
7014,0,0,2,1,0
7015,1,2,0,0,0
7016,0,0,1,1,0
7017,2,2,2,0,0
7018,0,0,0,1,0
7019,2,0,0,0,0
7020,0,0,1,1,0
7021,1,2,2,0,0
7022,0,0,0,1,0
7023,1,0,0,0,0
7024,0,0,1,1,0
7025,1,2,1,0,0
7026,0,0,2,1,0
7027,2,0,0,0,0
7028,0,0,0,1,0
7029,2,1,2,0,0
7030,0,0,1,1,0
7031,1,0,2,0,0
7032,0,0,0,1,0
7033,0,2,0,0,0
7034,0,0,1,1,0
7035,0,2,2,0,0
7036,0,0,2,1,0
7037,1,0,1,0,0
7038,0,0,0,1,0
7039,1,2,0,0,0
7040,0,0,2,1,0
7041,1,1,2,0,0
7042,0,0,1,1,0
7043,2,1,1,0,0
7044,0,0,2,1,0
7045,0,1,2,0,0
7046,0,0,2,1,0
7047,0,2,1,0,0
7048,0,0,1,1,0
7049,1,0,0,0,0
7050,0,0,0,1,0
7051,1,1,1,0,0
7052,0,0,0,1,0
7053,0,2,2,0,0
7054,0,0,2,1,0
7055,1,1,2,0,0
7056,0,0,2,1,0
7057,0,1,2,0,0
7058,0,0,1,1,0
7059,2,1,1,0,0
7060,0,0,2,1,0
7061,0,2,2,0,0
7062,0,0,1,1,0
7063,1,0,0,0,0
7064,0,0,1,1,0
7065,0,2,2,0,0
7066,0,0,1,1,0
7067,2,0,2,0,0
7068,0,0,2,1,0
7069,1,1,2,0,0
7070,0,0,2,1,0
7071,0,1,0,0,0
7072,0,0,1,1,0
7073,2,2,2,0,0
7074,0,0,2,1,0
7075,2,0,1,0,0
7076,0,0,0,1,0
7077,2,1,0,0,0
7078,0,0,2,1,0
7079,0,1,0,0,0
7080,0,0,2,1,0
7081,1,1,0,0,0
7082,0,0,0,1,0
7083,2,1,1,0,0
7084,0,0,2,1,0
7085,1,2,2,0,0
7086,0,0,1,1,0
7087,0,1,0,0,0
7088,0,0,2,1,0
7089,1,0,2,0,0
7090,0,0,1,1,0
7091,1,1,2,0,0
7092,0,0,0,1,0
7093,2,0,0,0,0
7094,0,0,2,1,0
7095,1,2,0,0,0
7096,0,0,1,1,0
7097,2,1,1,0,0
7098,0,0,2,1,0
7099,2,1,0,0,0
7100,0,0,2,1,0
7101,2,0,0,0,0
7102,0,0,0,1,0
7103,1,2,1,0,0
7104,0,0,2,1,0
7105,2,0,0,0,0
7106,0,0,2,1,0
7107,1,2,2,0,0
7108,0,0,1,1,0
7109,2,1,0,0,0
7110,0,0,1,1,0
7111,1,1,0,0,0
7112,0,0,2,1,0
7113,0,1,1,0,0
7114,0,0,0,1,0
7115,1,2,1,0,0
7116,0,0,1,1,0
7117,1,2,0,0,0
7118,0,0,0,1,0
7119,2,1,2,0,0
7120,0,0,2,1,0
7121,1,0,2,0,0
7122,0,0,1,1,0
7123,1,1,1,0,0
7124,0,0,0,1,0
7125,1,0,2,0,0
7126,0,0,1,1,0
7127,2,2,1,0,0
7128,0,0,2,1,0
7129,1,0,0,0,0
7130,0,0,1,1,0
7131,0,1,2,0,0
7132,0,0,2,1,0
7133,0,1,0,0,0
7134,0,0,2,1,0
7135,0,1,0,0,0
7136,0,0,2,1,0
7137,1,2,0,0,0
7138,0,0,0,1,0
7139,0,1,1,0,0
7140,0,0,1,1,0
7141,1,0,0,0,0
7142,0,0,1,1,0
7143,2,1,2,0,0
7144,0,0,0,1,0
7145,0,2,1,0,0
7146,0,0,1,1,0
7147,2,2,2,0,0
7148,0,0,1,1,0
7149,1,0,1,0,0
7150,0,0,0,1,0
7151,1,1,0,0,0
7152,0,0,1,1,0
7153,1,2,2,0,0
7154,0,0,1,1,0
7155,0,1,1,0,0
7156,0,0,1,1,0
7157,1,2,1,0,0
7158,0,0,2,1,0
7159,0,1,1,0,0
7160,0,0,1,1,0
7161,2,1,0,0,0
7162,0,0,1,1,0
7163,1,0,1,0,0
7164,0,0,2,1,0
7165,1,0,2,0,0
7166,0,0,1,1,0
7167,1,1,2,0,0
7168,0,0,2,1,0
7169,0,1,0,0,0
7170,0,0,2,1,0
7171,1,0,0,0,0
7172,0,0,1,1,0
7173,2,2,0,0,0
7174,0,0,1,1,0
